   SNAP_ID INSTANCE_NUMBER        SGA        PGA      TOTAL
---------- --------------- ---------- ---------- ----------
    215546               2        3.6         .8        4.4
    215547               1        3.6         .8        4.4
    215547               2        3.6         .8        4.4
    215548               1        3.6         .8        4.4
    215548               2        3.6         .8        4.4
    215549               1        3.6         .8        4.4
    215549               2        3.6         .8        4.4
    215550               1        3.6         .8        4.4
    215550               2        3.6         .8        4.4
    215551               1        3.6         .8        4.4
    215551               2        3.6         .8        4.4
    215552               1        3.6         .8        4.4
    215552               2        3.6         .8        4.4
    215553               1        3.6         .8        4.4
    215553               2        3.6         .8        4.4
    215554               1        3.6         .8        4.4
    215554               2        3.6         .8        4.4
    215555               1        3.6         .8        4.4
    215555               2        3.6         .8        4.4
    215556               1        3.6         .8        4.4
    215556               2        3.6         .8        4.4
    215557               1        3.6         .8        4.4
    215557               2        3.6         .8        4.4
    215558               1        3.6         .8        4.4
    215558               2        3.6         .8        4.4
    215559               1        3.6         .8        4.4
    215559               2        3.6         .8        4.4
    215560               1        3.6         .8        4.4
    215560               2        3.6         .8        4.4
    215561               1        3.6         .8        4.4
    215561               2        3.6         .8        4.4
    215562               1        3.6         .8        4.4
    215562               2        3.6         .8        4.4
    215563               1        3.6         .8        4.4
    215563               2        3.6         .8        4.4
    215564               1        3.6         .8        4.4
    215564               2        3.6         .8        4.4
    215565               1        3.6         .8        4.4
    215565               2        3.6         .7        4.3
    215566               1        3.6         .8        4.4
    215566               2        3.6         .8        4.4
    215567               1        3.6         .8        4.4
    215567               2        3.6         .8        4.4
    215568               1        3.6         .8        4.4
    215568               2        3.6         .8        4.4
    215569               1        3.6         .8        4.4
    215569               2        3.6         .8        4.4
    215570               1        3.6         .8        4.4
    215570               2        3.6         .8        4.4
    215571               1        3.6         .8        4.4
    215571               2        3.6         .8        4.4
    215572               1        3.6         .8        4.4
    215572               2        3.6         .8        4.4
    215573               1        3.6         .8        4.4
    215573               2        3.6         .8        4.4
    215574               1        3.6         .8        4.4
    215574               2        3.6         .8        4.4
    215575               1        3.6         .8        4.4
    215575               2        3.6         .8        4.4
    215576               1        3.6         .8        4.4
